Ord_id;Prod_id;Ship_id;Cust_id;Sales;Discount;Order_Quantity;Product_Base_Margin;Customer_Name;Province;Region;Customer_Segment;Cust_id;Order_Date;Order_Priority;Ord_id;Order_ID;Ship_Mode;Ship_Date;Ship_id;Product_Category;Product_Sub_Category;Prod_id
Ord_1052;Prod_3;SHP_1451;Cust_398;43847;0,02;14;0,35;BRUCE STEWART;MANITOBA;PRARIE;CORPORATE;Cust_398;2011-02-05;NOT SPECIFIED;Ord_1052;14503;EXPRESS AIR;2011-02-06;SHP_1451;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1053;Prod_6;SHP_1453;Cust_402;29347;0,06;45;0,37;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2010-12-14;NOT SPECIFIED;Ord_1053;15109;REGULAR AIR;2010-12-16;SHP_1453;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1053;Prod_16;SHP_1454;Cust_402;26278;0,04;23;0,57;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2010-12-14;NOT SPECIFIED;Ord_1053;15109;REGULAR AIR;2010-12-15;SHP_1454;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_1053;Prod_8;SHP_1452;Cust_402;23072;0,08;11;0,65;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2010-12-14;NOT SPECIFIED;Ord_1053;15109;REGULAR AIR;2010-12-17;SHP_1452;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1053;Prod_1;SHP_1453;Cust_402;14215;0,09;10;0,56;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2010-12-14;NOT SPECIFIED;Ord_1053;15109;REGULAR AIR;2010-12-16;SHP_1453;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_1053;Prod_13;SHP_1453;Cust_402;887;0,06;33;0,44;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2010-12-14;NOT SPECIFIED;Ord_1053;15109;REGULAR AIR;2010-12-16;SHP_1453;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_1054;Prod_3;SHP_1455;Cust_391;33022;0,07;21;0,36;MEG O'CONNEL;MANITOBA;PRARIE;CORPORATE;Cust_391;2012-04-04;NOT SPECIFIED;Ord_1054;15142;REGULAR AIR;2012-04-06;SHP_1455;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1055;Prod_3;SHP_1456;Cust_402;32171;0,01;6;0,39;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2010-05-30;NOT SPECIFIED;Ord_1055;15332;REGULAR AIR;2010-06-01;SHP_1456;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1056;Prod_2;SHP_1457;Cust_395;519812;0,01;48;0,57;HELEN ANDREADA;MANITOBA;PRARIE;CORPORATE;Cust_395;2012-10-30;NOT SPECIFIED;Ord_1056;15872;DELIVERY TRUCK;2012-10-30;SHP_1457;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1056;Prod_6;SHP_1459;Cust_395;71841;0,01;19;0,36;HELEN ANDREADA;MANITOBA;PRARIE;CORPORATE;Cust_395;2012-10-30;NOT SPECIFIED;Ord_1056;15872;REGULAR AIR;2012-10-31;SHP_1459;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1056;Prod_6;SHP_1458;Cust_395;18853;0;23;0,38;HELEN ANDREADA;MANITOBA;PRARIE;CORPORATE;Cust_395;2012-10-30;NOT SPECIFIED;Ord_1056;15872;REGULAR AIR;2012-11-01;SHP_1458;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1057;Prod_5;SHP_1460;Cust_403;43698;0,07;35;0,48;BRIAN THOMPSON;MANITOBA;PRARIE;HOME OFFICE;Cust_403;2009-12-05;LOW;Ord_1057;16032;REGULAR AIR;2009-12-12;SHP_1460;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_1058;Prod_1;SHP_1463;Cust_404;355529;0,09;19;0,71;HALLIE REDMOND;MANITOBA;PRARIE;SMALL BUSINESS;Cust_404;2010-07-22;NOT SPECIFIED;Ord_1058;16165;EXPRESS AIR;2010-07-22;SHP_1463;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_1058;Prod_5;SHP_1462;Cust_404;145248;0,07;24;0,63;HALLIE REDMOND;MANITOBA;PRARIE;SMALL BUSINESS;Cust_404;2010-07-22;NOT SPECIFIED;Ord_1058;16165;EXPRESS AIR;2010-07-23;SHP_1462;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_1058;Prod_8;SHP_1461;Cust_404;13668;0,01;4;0,75;HALLIE REDMOND;MANITOBA;PRARIE;SMALL BUSINESS;Cust_404;2010-07-22;NOT SPECIFIED;Ord_1058;16165;EXPRESS AIR;2010-07-24;SHP_1461;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1059;Prod_7;SHP_1464;Cust_393;7112;0,01;38;0,83;LIZ THOMPSON;MANITOBA;PRARIE;CORPORATE;Cust_393;2010-02-21;MEDIUM;Ord_1059;17632;REGULAR AIR;2010-02-22;SHP_1464;OFFICE SUPPLIES;RUBBER BANDS;Prod_7
Ord_106;Prod_4;SHP_146;Cust_67;6175777;0,07;49;0,55;BETH THOMPSON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;Cust_67;2012-06-27;HIGH;Ord_106;16706;EXPRESS AIR;2012-06-29;SHP_146;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_106;Prod_5;SHP_145;Cust_67;194372;0,03;47;0,73;BETH THOMPSON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;Cust_67;2012-06-27;HIGH;Ord_106;16706;REGULAR AIR;2012-06-28;SHP_145;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_106;Prod_13;SHP_145;Cust_67;1837;0,01;6;0,58;BETH THOMPSON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;Cust_67;2012-06-27;HIGH;Ord_106;16706;REGULAR AIR;2012-06-28;SHP_145;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_1060;Prod_5;SHP_1465;Cust_405;69109;0,08;9;0,43;JASON GROSS;MANITOBA;PRARIE;SMALL BUSINESS;Cust_405;2010-12-12;HIGH;Ord_1060;19492;REGULAR AIR;2010-12-14;SHP_1465;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_1060;Prod_13;SHP_1466;Cust_405;7137;0,02;33;0,55;JASON GROSS;MANITOBA;PRARIE;SMALL BUSINESS;Cust_405;2010-12-12;HIGH;Ord_1060;19492;REGULAR AIR;2010-12-13;SHP_1466;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_1061;Prod_8;SHP_1467;Cust_397;3333;0,03;15;0,43;CHRISTINE SUNDARESAM;MANITOBA;PRARIE;SMALL BUSINESS;Cust_397;2011-06-05;HIGH;Ord_1061;20102;REGULAR AIR;2011-06-06;SHP_1467;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1062;Prod_3;SHP_1468;Cust_397;14931;0;13;0,36;CHRISTINE SUNDARESAM;MANITOBA;PRARIE;SMALL BUSINESS;Cust_397;2010-11-21;NOT SPECIFIED;Ord_1062;21863;REGULAR AIR;2010-11-22;SHP_1468;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1062;Prod_3;SHP_1468;Cust_397;8577;0,03;27;0,36;CHRISTINE SUNDARESAM;MANITOBA;PRARIE;SMALL BUSINESS;Cust_397;2010-11-21;NOT SPECIFIED;Ord_1062;21863;REGULAR AIR;2010-11-22;SHP_1468;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1063;Prod_6;SHP_1469;Cust_406;543;0,01;6;0,37;KATRINA BAVINGER;MANITOBA;PRARIE;CONSUMER;Cust_406;2011-12-18;CRITICAL;Ord_1063;21894;REGULAR AIR;2011-12-20;SHP_1469;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1064;Prod_17;SHP_1470;Cust_404;140986;0,07;1;0,57;HALLIE REDMOND;MANITOBA;PRARIE;SMALL BUSINESS;Cust_404;2010-04-03;CRITICAL;Ord_1064;22022;DELIVERY TRUCK;2010-04-04;SHP_1470;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_1065;Prod_15;SHP_1471;Cust_407;984311;0,07;35;0,78;MARIA BERTELSON;MANITOBA;PRARIE;CORPORATE;Cust_407;2012-01-11;LOW;Ord_1065;22663;DELIVERY TRUCK;2012-01-11;SHP_1471;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_1065;Prod_17;SHP_1472;Cust_407;719006;0,08;15;0,38;MARIA BERTELSON;MANITOBA;PRARIE;CORPORATE;Cust_407;2012-01-11;LOW;Ord_1065;22663;DELIVERY TRUCK;2012-01-16;SHP_1472;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_1066;Prod_4;SHP_1473;Cust_406;37015205;0,05;38;0,58;KATRINA BAVINGER;MANITOBA;PRARIE;CONSUMER;Cust_406;2012-11-28;NOT SPECIFIED;Ord_1066;23713;REGULAR AIR;2012-12-01;SHP_1473;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_1067;Prod_1;SHP_1474;Cust_397;733345;0,07;27;0,08;CHRISTINE SUNDARESAM;MANITOBA;PRARIE;SMALL BUSINESS;Cust_397;2009-05-16;CRITICAL;Ord_1067;24358;REGULAR AIR;2009-05-16;SHP_1474;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_1068;Prod_8;SHP_1475;Cust_398;425651;0,03;41;0,46;BRUCE STEWART;MANITOBA;PRARIE;CORPORATE;Cust_398;2012-06-26;HIGH;Ord_1068;24386;REGULAR AIR;2012-06-28;SHP_1475;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1068;Prod_8;SHP_1475;Cust_398;50308;0,01;12;0,74;BRUCE STEWART;MANITOBA;PRARIE;CORPORATE;Cust_398;2012-06-26;HIGH;Ord_1068;24386;REGULAR AIR;2012-06-28;SHP_1475;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1068;Prod_12;SHP_1476;Cust_398;7694;0;15;0,39;BRUCE STEWART;MANITOBA;PRARIE;CORPORATE;Cust_398;2012-06-26;HIGH;Ord_1068;24386;EXPRESS AIR;2012-06-27;SHP_1476;OFFICE SUPPLIES;LABELS;Prod_12
Ord_1069;Prod_13;SHP_1477;Cust_402;25299;0,08;37;0,47;MARIA BERTELSON;MANITOBA;PRARIE;HOME OFFICE;Cust_402;2011-08-20;NOT SPECIFIED;Ord_1069;24899;REGULAR AIR;2011-08-22;SHP_1477;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_107;Prod_6;SHP_147;Cust_75;15797;0,01;6;0,39;NICOLE HANSEN;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_75;2010-09-30;MEDIUM;Ord_107;16741;REGULAR AIR;2010-10-01;SHP_147;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1070;Prod_17;SHP_1478;Cust_400;1730485;0,05;36;0,38;MARY ZEWE;MANITOBA;PRARIE;CORPORATE;Cust_400;2012-10-14;HIGH;Ord_1070;25473;DELIVERY TRUCK;2012-10-16;SHP_1478;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_1070;Prod_6;SHP_1479;Cust_400;79432;0,08;20;0,36;MARY ZEWE;MANITOBA;PRARIE;CORPORATE;Cust_400;2012-10-14;HIGH;Ord_1070;25473;REGULAR AIR;2012-10-17;SHP_1479;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1071;Prod_8;SHP_1480;Cust_408;16389;0,02;31;0,66;IVAN GIBSON;MANITOBA;PRARIE;CORPORATE;Cust_408;2009-08-06;HIGH;Ord_1071;25638;REGULAR AIR;2009-08-07;SHP_1480;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1071;Prod_6;SHP_1480;Cust_408;11545;0,07;12;0,39;IVAN GIBSON;MANITOBA;PRARIE;CORPORATE;Cust_408;2009-08-06;HIGH;Ord_1071;25638;REGULAR AIR;2009-08-07;SHP_1480;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1072;Prod_4;SHP_1482;Cust_401;1642642;0,08;44;0,56;KEN LONSDALE;MANITOBA;PRARIE;CONSUMER;Cust_401;2009-10-07;HIGH;Ord_1072;26016;EXPRESS AIR;2009-10-09;SHP_1482;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_1072;Prod_8;SHP_1481;Cust_401;15494;0,09;2;0,76;KEN LONSDALE;MANITOBA;PRARIE;CONSUMER;Cust_401;2009-10-07;HIGH;Ord_1072;26016;REGULAR AIR;2009-10-09;SHP_1481;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1073;Prod_3;SHP_1484;Cust_410;27043;0,07;37;0,35;LIZ THOMPSON;ONTARIO;ONTARIO;CORPORATE;Cust_410;2012-08-03;NOT SPECIFIED;Ord_1073;26691;REGULAR AIR;2012-08-04;SHP_1484;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1074;Prod_2;SHP_1485;Cust_411;133925;0,03;24;0,56;MARIA BERTELSON;ONTARIO;ONTARIO;HOME OFFICE;Cust_411;2011-12-31;LOW;Ord_1074;27015;REGULAR AIR;2011-12-31;SHP_1485;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1075;Prod_10;SHP_1486;Cust_411;120937;0,09;8;0,65;MARIA BERTELSON;ONTARIO;ONTARIO;HOME OFFICE;Cust_411;2009-07-03;HIGH;Ord_1075;27840;DELIVERY TRUCK;2009-07-04;SHP_1486;FURNITURE;BOOKCASES;Prod_10
Ord_1076;Prod_5;SHP_1488;Cust_412;138188;0,09;32;0,44;GUY THORNTON;ONTARIO;ONTARIO;CORPORATE;Cust_412;2009-07-30;LOW;Ord_1076;28130;EXPRESS AIR;2009-07-30;SHP_1488;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_1076;Prod_3;SHP_1487;Cust_412;40424;0,02;23;0,37;GUY THORNTON;ONTARIO;ONTARIO;CORPORATE;Cust_412;2009-07-30;LOW;Ord_1076;28130;EXPRESS AIR;2009-08-03;SHP_1487;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1077;Prod_8;SHP_1489;Cust_411;130735;0,05;43;0,74;MARIA BERTELSON;ONTARIO;ONTARIO;HOME OFFICE;Cust_411;2009-01-10;LOW;Ord_1077;28290;EXPRESS AIR;2009-01-14;SHP_1489;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1077;Prod_1;SHP_1490;Cust_411;52358;0,01;3;0,66;MARIA BERTELSON;ONTARIO;ONTARIO;HOME OFFICE;Cust_411;2009-01-10;LOW;Ord_1077;28290;EXPRESS AIR;2009-01-12;SHP_1490;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_1078;Prod_3;SHP_1491;Cust_413;25797;0,03;19;0,04;BRUCE STEWART;ONTARIO;ONTARIO;CORPORATE;Cust_413;2012-11-07;HIGH;Ord_1078;29927;REGULAR AIR;2012-11-08;SHP_1491;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1079;Prod_3;SHP_1492;Cust_414;61977;0,02;42;0,38;BRIAN THOMPSON;ONTARIO;ONTARIO;HOME OFFICE;Cust_414;2011-02-07;CRITICAL;Ord_1079;29953;REGULAR AIR;2011-02-10;SHP_1492;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_108;Prod_6;SHP_148;Cust_76;14484;0,09;25;0,36;CARLOS SOLTERO;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CONSUMER;Cust_76;2010-04-15;CRITICAL;Ord_108;16932;REGULAR AIR;2010-04-16;SHP_148;OFFICE SUPPLIES;PAPER;Prod_6
Ord_108;Prod_13;SHP_149;Cust_76;12716;0,09;20;0,52;CARLOS SOLTERO;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CONSUMER;Cust_76;2010-04-15;CRITICAL;Ord_108;16932;REGULAR AIR;2010-04-15;SHP_149;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_1080;Prod_2;SHP_1493;Cust_415;751203;0,09;21;0,57;JOSEPH AIRDO;ONTARIO;ONTARIO;CORPORATE;Cust_415;2010-08-22;MEDIUM;Ord_1080;31238;EXPRESS AIR;2010-08-24;SHP_1493;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1081;Prod_4;SHP_1494;Cust_416;28538835;0,06;27;0,58;CHRISTINA VANDERZANDEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_416;2012-03-12;HIGH;Ord_1081;32067;REGULAR AIR;2012-03-13;SHP_1494;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_1082;Prod_8;SHP_1495;Cust_417;24063;0,02;31;0,69;JOSEPH AIRDO;ONTARIO;ONTARIO;CONSUMER;Cust_417;2011-11-09;MEDIUM;Ord_1082;32198;REGULAR AIR;2011-11-09;SHP_1495;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1083;Prod_13;SHP_1496;Cust_418;19233;0,01;44;0,44;KEN LONSDALE;ONTARIO;ONTARIO;CONSUMER;Cust_418;2012-11-01;LOW;Ord_1083;32231;REGULAR AIR;2012-11-05;SHP_1496;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_1084;Prod_12;SHP_1497;Cust_417;8062021;0,09;3;0,39;JOSEPH AIRDO;ONTARIO;ONTARIO;CONSUMER;Cust_417;2011-07-18;MEDIUM;Ord_1084;32452;REGULAR AIR;2011-07-19;SHP_1497;OFFICE SUPPLIES;LABELS;Prod_12
Ord_1085;Prod_10;SHP_1498;Cust_412;166383;0,01;13;0,69;GUY THORNTON;ONTARIO;ONTARIO;CORPORATE;Cust_412;2010-09-29;NOT SPECIFIED;Ord_1085;32998;DELIVERY TRUCK;2010-09-30;SHP_1498;FURNITURE;BOOKCASES;Prod_10
Ord_1086;Prod_6;SHP_1499;Cust_419;26535;0,02;24;0,04;ROBERT WALDORF;ONTARIO;ONTARIO;HOME OFFICE;Cust_419;2011-01-25;HIGH;Ord_1086;33091;REGULAR AIR;2011-01-27;SHP_1499;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1087;Prod_2;SHP_1500;Cust_412;738119;0,04;40;0,56;GUY THORNTON;ONTARIO;ONTARIO;CORPORATE;Cust_412;2009-06-25;NOT SPECIFIED;Ord_1087;33250;REGULAR AIR;2009-06-27;SHP_1500;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1088;Prod_9;SHP_1501;Cust_417;94536;0,01;25;0,04;JOSEPH AIRDO;ONTARIO;ONTARIO;CONSUMER;Cust_417;2012-04-27;HIGH;Ord_1088;33378;REGULAR AIR;2012-04-28;SHP_1501;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_1089;Prod_2;SHP_1502;Cust_416;904633;0;46;0,57;CHRISTINA VANDERZANDEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_416;2010-11-06;LOW;Ord_1089;33889;DELIVERY TRUCK;2010-11-11;SHP_1502;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1089;Prod_2;SHP_1503;Cust_416;36796;0,06;43;0,58;CHRISTINA VANDERZANDEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_416;2010-11-06;LOW;Ord_1089;33889;REGULAR AIR;2010-11-13;SHP_1503;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1089;Prod_9;SHP_1504;Cust_416;15905;0,04;27;0,36;CHRISTINA VANDERZANDEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_416;2010-11-06;LOW;Ord_1089;33889;REGULAR AIR;2010-11-10;SHP_1504;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_1089;Prod_12;SHP_1505;Cust_416;11614;0,01;39;0,36;CHRISTINA VANDERZANDEN;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_416;2010-11-06;LOW;Ord_1089;33889;REGULAR AIR;2010-11-08;SHP_1505;OFFICE SUPPLIES;LABELS;Prod_12
Ord_109;Prod_17;SHP_150;Cust_68;547212;0,06;4;0,59;DOROTHY BADDERS;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_68;2011-09-14;NOT SPECIFIED;Ord_109;17283;DELIVERY TRUCK;2011-09-15;SHP_150;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_1090;Prod_15;SHP_1506;Cust_420;334411;0,03;18;0,59;KATRINA BAVINGER;ONTARIO;ONTARIO;CONSUMER;Cust_420;2009-04-26;LOW;Ord_1090;34567;DELIVERY TRUCK;2009-04-30;SHP_1506;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_1091;Prod_3;SHP_1507;Cust_421;463;0,07;32;0,38;MEG O'CONNEL;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_421;2012-11-05;LOW;Ord_1091;36163;REGULAR AIR;2012-11-05;SHP_1507;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1092;Prod_5;SHP_5831;Cust_1426;92782;0,02;43;0,49;BRUCE STEWART;NEW BRUNSWICK;ATLANTIC;CORPORATE;Cust_1426;2010-09-05;NOT SPECIFIED;Ord_1092;36449;REGULAR AIR;2010-09-07;SHP_5831;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_1092;Prod_7;SHP_5832;Cust_1426;12337;0,09;27;0,08;BRUCE STEWART;NEW BRUNSWICK;ATLANTIC;CORPORATE;Cust_1426;2010-09-05;NOT SPECIFIED;Ord_1092;36449;REGULAR AIR;2010-09-08;SHP_5832;OFFICE SUPPLIES;RUBBER BANDS;Prod_7
Ord_1092;Prod_5;SHP_1508;Cust_413;9075;0,02;6;0,73;BRUCE STEWART;ONTARIO;ONTARIO;CORPORATE;Cust_413;2010-09-05;NOT SPECIFIED;Ord_1092;36449;REGULAR AIR;2010-09-05;SHP_1508;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_1093;Prod_13;SHP_1509;Cust_422;11309;0,04;39;0,04;CHRISTINE SUNDARESAM;ONTARIO;ONTARIO;SMALL BUSINESS;Cust_422;2011-07-03;HIGH;Ord_1093;36675;REGULAR AIR;2011-07-06;SHP_1509;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_1094;Prod_2;SHP_1510;Cust_412;160327;0,01;27;0,57;GUY THORNTON;ONTARIO;ONTARIO;CORPORATE;Cust_412;2009-01-12;NOT SPECIFIED;Ord_1094;37862;REGULAR AIR;2009-01-15;SHP_1510;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1095;Prod_8;SHP_6849;Cust_1688;165107;0,09;42;0,74;KEN LONSDALE;BRITISH COLUMBIA;WEST;CONSUMER;Cust_1688;2009-12-19;HIGH;Ord_1095;38240;REGULAR AIR;2009-12-21;SHP_6849;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_1095;Prod_3;SHP_1511;Cust_418;4153;0,04;4;0,38;KEN LONSDALE;ONTARIO;ONTARIO;CONSUMER;Cust_418;2009-12-19;HIGH;Ord_1095;38240;REGULAR AIR;2009-12-19;SHP_1511;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1096;Prod_14;SHP_1512;Cust_423;222261;0,02;3;0,41;LYCORIS SAUNDERS;ONTARIO;ONTARIO;HOME OFFICE;Cust_423;2011-06-14;LOW;Ord_1096;38693;REGULAR AIR;2011-06-21;SHP_1512;TECHNOLOGY;COPIERS AND FAX;Prod_14
Ord_1097;Prod_4;SHP_1513;Cust_417;6181965;0,02;11;0,58;JOSEPH AIRDO;ONTARIO;ONTARIO;CONSUMER;Cust_417;2010-11-21;LOW;Ord_1097;38917;REGULAR AIR;2010-11-28;SHP_1513;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_1098;Prod_17;SHP_1514;Cust_424;523614;0,05;13;0,56;LYCORIS SAUNDERS;ONTARIO;ONTARIO;CORPORATE;Cust_424;2009-12-06;MEDIUM;Ord_1098;39015;DELIVERY TRUCK;2009-12-06;SHP_1514;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_1098;Prod_6;SHP_1515;Cust_424;7402;0,07;11;0,37;LYCORIS SAUNDERS;ONTARIO;ONTARIO;CORPORATE;Cust_424;2009-12-06;MEDIUM;Ord_1098;39015;REGULAR AIR;2009-12-06;SHP_1515;OFFICE SUPPLIES;PAPER;Prod_6
Ord_1099;Prod_13;SHP_1516;Cust_425;19808;0,02;47;0,56;DOROTHY DICKINSON;ONTARIO;ONTARIO;CORPORATE;Cust_425;2010-05-07;CRITICAL;Ord_1099;39265;REGULAR AIR;2010-05-08;SHP_1516;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_11;Prod_5;SHP_14;Cust_8;181549;0,03;46;0,53;NEOLA SCHNEIDER;NUNAVUT;NUNAVUT;HOME OFFICE;Cust_8;2011-05-30;MEDIUM;Ord_11;995;REGULAR AIR;2011-05-31;SHP_14;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_110;Prod_15;SHP_151;Cust_65;181067;0,09;7;0,77;MUHAMMED MACINTYRE;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_65;2010-09-21;HIGH;Ord_110;17286;DELIVERY TRUCK;2010-09-22;SHP_151;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_1100;Prod_4;SHP_1517;Cust_426;32769965;0;30;0,59;MARY ZEWE;ONTARIO;ONTARIO;CORPORATE;Cust_426;2011-02-20;CRITICAL;Ord_1100;40962;REGULAR AIR;2011-02-21;SHP_1517;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_1100;Prod_2;SHP_1517;Cust_426;155366;0,03;28;0,57;MARY ZEWE;ONTARIO;ONTARIO;CORPORATE;Cust_426;2011-02-20;CRITICAL;Ord_1100;40962;REGULAR AIR;2011-02-21;SHP_1517;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_1101;Prod_11;SHP_1521;Cust_424;1788453;0,04;45;0,71;LYCORIS SAUNDERS;ONTARIO;ONTARIO;CORPORATE;Cust_424;2010-09-14;MEDIUM;Ord_1101;41059;DELIVERY TRUCK;2010-09-15;SHP_1521;FURNITURE;TABLES;Prod_11
Ord_1101;Prod_17;SHP_1519;Cust_424;1257163;0,09;45;0,39;LYCORIS SAUNDERS;ONTARIO;ONTARIO;CORPORATE;Cust_424;2010-09-14;MEDIUM;Ord_1101;41059;REGULAR AIR;2010-09-15;SHP_1519;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_1101;Prod_3;SHP_1518;Cust_424;36316;0,08;26;0,38;LYCORIS SAUNDERS;ONTARIO;ONTARIO;CORPORATE;Cust_424;2010-09-14;MEDIUM;Ord_1101;41059;EXPRESS AIR;2010-09-14;SHP_1518;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_1101;Prod_13;SHP_1520;Cust_424;12886;0;21;0,55;LYCORIS SAUNDERS;ONTARIO;ONTARIO;CORPORATE;Cust_424;2010-09-14;MEDIUM;Ord_1101;41059;EXPRESS AIR;2010-09-16;SHP_1520;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
